=============================================
P(G):
=============================================
2 0.028005
3 0.002218
4 0.011513
5 0.024799
8 0.011170
9 0.003911
10 0.047018
12 0.285939
13 0.000484
14 0.003528
15 0.188959
17 0.056514
20 0.008529
21 0.071616
38 0.213880
1235 0.041917


=============================================
P(chroma_stft_mean_01 | G):
5 69 0.006504
5 70 0.004878
5 71 0.005691
5 72 0.004878
5 73 0.010569
5 74 0.008130
5 75 0.010569
5 76 0.005691
5 77 0.008943
5 78 0.014634
5 79 0.013008
5 80 0.020325
5 81 0.011382
5 82 0.017886
5 83 0.019512
5 84 0.021138
5 85 0.023577
5 86 0.025203
5 87 0.031707
5 88 0.021951
5 89 0.033333
5 90 0.037398
5 91 0.033333
5 92 0.043089
5 93 0.052033
5 94 0.055285
5 95 0.055285
5 96 0.061789
5 97 0.080488
5 98 0.073171
5 99 0.055285
8 0 0.009025
8 1 0.001805
8 2 0.007220
8 3 0.003610
8 4 0.000000
8 5 0.005415
8 6 0.003610
8 7 0.001805
8 8 0.001805
8 9 0.005415
8 10 0.001805
8 11 0.001805
8 12 0.001805
8 13 0.001805
8 14 0.003610
8 15 0.001805
8 16 0.001805
8 17 0.003610
8 18 0.001805
8 19 0.000000
8 20 0.003610
8 21 0.001805
8 22 0.001805
8 23 0.001805
8 24 0.007220
8 25 0.000000
8 26 0.000000
8 27 0.000000
8 28 0.003610
8 29 0.000000
8 30 0.000000
8 31 0.001805
8 32 0.000000
8 33 0.001805
8 34 0.005415
8 35 0.000000
8 36 0.003610
8 37 0.005415
8 38 0.005415
8 39 0.005415
8 40 0.000000
8 41 0.005415
8 42 0.005415
8 43 0.009025
8 44 0.009025
8 45 0.007220
8 46 0.016245
8 47 0.007220
8 48 0.005415
8 49 0.003610
8 50 0.009025
8 51 0.003610
8 52 0.012635
8 53 0.001805
8 54 0.005415
8 55 0.000000
8 56 0.012635
8 57 0.014440
8 58 0.010830
8 59 0.005415
8 60 0.014440
8 61 0.014440
8 62 0.012635
8 63 0.010830
8 64 0.016245
8 65 0.016245
8 66 0.023466
8 67 0.014440
8 68 0.021661
8 69 0.014440
8 70 0.023466
8 71 0.021661
8 72 0.018051
8 73 0.016245
8 74 0.012635
8 75 0.012635
8 76 0.021661
8 77 0.021661
8 78 0.021661
8 79 0.012635
8 80 0.021661
8 81 0.012635
8 82 0.032491
8 83 0.027076
8 84 0.021661
8 85 0.032491
8 86 0.025271
8 87 0.016245
8 88 0.032491
8 89 0.037906
8 90 0.018051
8 91 0.014440
8 92 0.028881
8 93 0.021661
8 94 0.023466
8 95 0.014440
8 96 0.014440
8 97 0.003610
8 98 0.007220
8 99 0.000000
9 0 0.000000
9 1 0.000000
9 2 0.000000
9 3 0.000000
9 4 0.000000
9 5 0.005155
9 6 0.005155
9 7 0.010309
9 8 0.010309
9 9 0.005155
9 10 0.010309
9 11 0.005155
9 12 0.015464
9 13 0.020619
9 14 0.020619
9 15 0.010309
9 16 0.005155
9 17 0.025773
9 18 0.015464
9 19 0.010309
9 20 0.005155
9 21 0.010309
9 22 0.010309
9 23 0.015464
9 24 0.025773
9 25 0.000000
9 26 0.005155
9 27 0.015464
9 28 0.025773
9 29 0.010309
9 30 0.010309
9 31 0.010309
9 32 0.005155
9 33 0.005155
9 34 0.000000
9 35 0.015464
9 36 0.015464
9 37 0.020619
9 38 0.010309
9 39 0.015464
9 40 0.015464
9 41 0.000000
9 42 0.010309
9 43 0.020619
9 44 0.010309
9 45 0.020619
9 46 0.015464
9 47 0.015464
9 48 0.041237
9 49 0.020619
9 50 0.015464
9 51 0.005155
9 52 0.015464
9 53 0.005155
9 54 0.000000
9 55 0.020619
9 56 0.015464
9 57 0.010309
9 58 0.010309
9 59 0.015464
9 60 0.015464
9 61 0.010309
9 62 0.015464
9 63 0.005155
9 64 0.015464
9 65 0.015464
9 66 0.020619
9 67 0.010309
9 68 0.005155
9 69 0.015464
9 70 0.015464
9 71 0.000000
9 72 0.000000
9 73 0.010309
9 74 0.015464
9 75 0.020619
9 76 0.005155
9 77 0.000000
9 78 0.000000
9 79 0.015464
9 80 0.010309
9 81 0.010309
9 82 0.015464
9 83 0.010309
9 84 0.000000
9 85 0.010309
9 86 0.005155
9 87 0.005155
9 88 0.000000
9 89 0.005155
9 90 0.015464
9 91 0.000000
9 92 0.000000
9 93 0.000000
9 94 0.010309
9 95 0.000000
9 96 0.000000
9 97 0.000000
9 98 0.000000
9 99 0.000000
10 0 0.011578
10 1 0.011149
10 2 0.009434
10 3 0.010720
10 4 0.011578
10 5 0.009005
10 6 0.008576
10 7 0.008576
10 8 0.010720
10 9 0.011578
10 10 0.008148
10 11 0.008148
10 12 0.007290
10 13 0.010292
10 14 0.008576
10 15 0.009005
10 16 0.011149
10 17 0.006861
10 18 0.009863
10 19 0.012436
10 20 0.009863
10 21 0.013293
10 22 0.009005
10 23 0.009863
10 24 0.007290
10 25 0.006432
10 26 0.007719
10 27 0.012864
10 28 0.010720
10 29 0.007290
10 30 0.009434
10 31 0.009434
10 32 0.008148
10 33 0.009863
10 34 0.008148
10 35 0.010720
10 36 0.009434
10 37 0.012007
10 38 0.010720
10 39 0.010720
10 40 0.009863
10 41 0.008148
10 42 0.011149
10 43 0.007290
10 44 0.015009
10 45 0.009005
10 46 0.012864
10 47 0.013293
10 48 0.011578
10 49 0.012436
10 50 0.012864
10 51 0.008576
10 52 0.012864
10 53 0.006432
10 54 0.010720
10 55 0.009863
10 56 0.010292
10 57 0.010720
10 58 0.012436
10 59 0.013722
10 60 0.008576
10 61 0.008148
10 62 0.012436
10 63 0.015866
10 64 0.010720
10 65 0.012007
10 66 0.009863
10 67 0.011578
10 68 0.013293
10 69 0.009005
10 70 0.008576
10 71 0.011149
10 72 0.008148
10 73 0.011578
10 74 0.011578
10 75 0.012007
10 76 0.013293
10 77 0.009434
10 78 0.005146
10 79 0.009005
10 80 0.012007
10 81 0.012864
10 82 0.009863
10 83 0.009434
10 84 0.013293
10 85 0.009005
10 86 0.007719
10 87 0.006861
10 88 0.009434
10 89 0.009863
10 90 0.009005
10 91 0.011149
10 92 0.011149
10 93 0.008576
10 94 0.005575
10 95 0.008576
10 96 0.011149
10 97 0.006432
10 98 0.006432
10 99 0.003431
12 0 0.004160
12 1 0.010013
12 2 0.012481
12 3 0.014384
12 4 0.015090
12 5 0.015160
12 6 0.017346
12 7 0.018122
12 8 0.017416
12 9 0.018404
12 10 0.016288
12 11 0.018122
12 12 0.018474
12 13 0.017487
12 14 0.016852
12 15 0.016923
12 16 0.017698
12 17 0.015724
12 18 0.017275
12 19 0.017698
12 20 0.017205
12 21 0.017275
12 22 0.018051
12 23 0.014666
12 24 0.014314
12 25 0.014666
12 26 0.017346
12 27 0.013750
12 28 0.014455
12 29 0.014032
12 30 0.015936
12 31 0.014666
12 32 0.013679
12 33 0.013961
12 34 0.014173
12 35 0.013538
12 36 0.013256
12 37 0.013327
12 38 0.012269
12 39 0.011987
12 40 0.013397
12 41 0.011775
12 42 0.011493
12 43 0.011070
12 44 0.011634
12 45 0.010929
12 46 0.011211
12 47 0.010718
12 48 0.010859
12 49 0.010647
12 50 0.009590
12 51 0.010224
12 52 0.009872
12 53 0.008885
12 54 0.008673
12 55 0.009449
12 56 0.008673
12 57 0.008320
12 58 0.008461
12 59 0.007404
12 60 0.007827
12 61 0.007615
12 62 0.006628
12 63 0.006346
12 64 0.007051
12 65 0.007263
12 66 0.006840
12 67 0.007474
12 68 0.007192
12 69 0.006769
12 70 0.005500
12 71 0.005711
12 72 0.006346
12 73 0.005006
12 74 0.005994
12 75 0.005218
12 76 0.005711
12 77 0.005006
12 78 0.005147
12 79 0.005147
12 80 0.004865
12 81 0.004231
12 82 0.005782
12 83 0.004795
12 84 0.004019
12 85 0.003244
12 86 0.003526
12 87 0.002891
12 88 0.003032
12 89 0.004090
12 90 0.002609
12 91 0.002538
12 92 0.002538
12 93 0.003173
12 94 0.002538
12 95 0.002045
12 96 0.002186
12 97 0.001833
12 98 0.001622
12 99 0.001692
13 0 0.000000
13 1 0.000000
13 2 0.000000
13 3 0.000000
13 4 0.000000
13 5 0.000000
13 6 0.000000
13 7 0.000000
13 8 0.000000
13 9 0.000000
13 10 0.000000
13 11 0.041667
13 12 0.000000
13 13 0.000000
13 14 0.000000
13 15 0.000000
13 16 0.041667
13 17 0.000000
13 18 0.041667
13 19 0.000000
13 20 0.000000
13 21 0.000000
13 22 0.000000
13 23 0.000000
13 24 0.000000
13 25 0.000000
13 26 0.000000
13 27 0.000000
13 28 0.000000
13 29 0.000000
13 30 0.000000
13 31 0.000000
13 32 0.041667
13 33 0.000000
13 34 0.000000
13 35 0.083333
13 36 0.000000
13 37 0.000000
13 38 0.000000
13 39 0.000000
13 40 0.000000
13 41 0.000000
13 42 0.041667
13 43 0.000000
13 44 0.083333
13 45 0.000000
13 46 0.000000
13 47 0.041667
13 48 0.000000
13 49 0.000000
13 50 0.000000
13 51 0.000000
13 52 0.041667
13 53 0.000000
13 54 0.000000
13 55 0.041667
13 56 0.000000
13 57 0.000000
13 58 0.041667
13 59 0.000000
13 60 0.041667
13 61 0.000000
13 62 0.000000
13 63 0.000000
13 64 0.041667
13 65 0.000000
13 66 0.000000
13 67 0.000000
13 68 0.083333
13 69 0.000000
13 70 0.041667
13 71 0.000000
13 72 0.000000
13 73 0.000000
13 74 0.000000
13 75 0.000000
13 76 0.041667
13 77 0.000000
13 78 0.000000
13 79 0.000000
13 80 0.000000
13 81 0.000000
13 82 0.000000
13 83 0.041667
13 84 0.000000
13 85 0.000000
13 86 0.000000
13 87 0.000000
13 88 0.000000
13 89 0.000000
13 90 0.041667
13 91 0.000000
13 92 0.041667
13 93 0.000000
13 94 0.000000
13 95 0.000000
13 96 0.000000
13 97 0.000000
13 98 0.041667
13 99 0.041667
14 0 0.005714
14 1 0.000000
14 2 0.022857
14 3 0.005714
14 4 0.017143
14 5 0.005714
14 6 0.005714
14 7 0.028571
14 8 0.005714
14 9 0.034286
14 10 0.022857
14 11 0.040000
14 12 0.022857
14 13 0.028571
14 14 0.034286
14 15 0.005714
14 16 0.022857
14 17 0.011429
14 18 0.005714
14 19 0.017143
14 20 0.028571
14 21 0.011429
14 22 0.017143
14 23 0.005714
14 24 0.011429
14 25 0.005714
14 26 0.017143
14 27 0.022857
14 28 0.000000
14 29 0.017143
14 30 0.005714
14 31 0.000000
14 32 0.000000
14 33 0.011429
14 34 0.005714
14 35 0.011429
14 36 0.005714
14 37 0.017143
14 38 0.017143
14 39 0.005714
14 40 0.011429
14 41 0.000000
14 42 0.017143
14 43 0.005714
14 44 0.022857
14 45 0.022857
14 46 0.000000
14 47 0.011429
14 48 0.005714
14 49 0.000000
14 50 0.028571
14 51 0.011429
14 52 0.011429
14 53 0.005714
14 54 0.011429
14 55 0.005714
14 56 0.005714
14 57 0.005714
14 58 0.017143
14 59 0.011429
14 60 0.017143
14 61 0.011429
14 62 0.005714
14 63 0.005714
14 64 0.011429
14 65 0.000000
14 66 0.017143
14 67 0.017143
14 68 0.005714
14 69 0.005714
14 70 0.011429
14 71 0.000000
14 72 0.011429
14 73 0.005714
14 74 0.011429
14 75 0.005714
14 76 0.000000
14 77 0.000000
14 78 0.000000
14 79 0.005714
14 80 0.000000
14 81 0.011429
14 82 0.011429
14 83 0.005714
14 84 0.011429
14 85 0.005714
14 86 0.005714
14 87 0.005714
14 88 0.000000
14 89 0.000000
14 90 0.000000
14 91 0.000000
14 92 0.000000
14 93 0.005714
14 94 0.005714
14 95 0.005714
14 96 0.005714
14 97 0.000000
14 98 0.000000
14 99 0.000000
15 0 0.013871
15 1 0.011950
15 2 0.013978
15 3 0.011097
15 4 0.012164
15 5 0.010990
15 6 0.010883
15 7 0.012804
15 8 0.012804
15 9 0.009923
15 10 0.013978
15 11 0.013017
15 12 0.011097
15 13 0.011950
15 14 0.012164
15 15 0.010670
15 16 0.011097
15 17 0.013444
15 18 0.011524
15 19 0.009816
15 20 0.012164
15 21 0.010990
15 22 0.010350
15 23 0.013551
15 24 0.011737
15 25 0.011204
15 26 0.011310
15 27 0.009070
15 28 0.012377
15 29 0.012164
15 30 0.010030
15 31 0.012377
15 32 0.010350
15 33 0.010243
15 34 0.011737
15 35 0.009603
15 36 0.009816
15 37 0.011630
15 38 0.011524
15 39 0.009923
15 40 0.012057
15 41 0.010883
15 42 0.010457
15 43 0.007896
15 44 0.011630
15 45 0.012591
15 46 0.010137
15 47 0.008429
15 48 0.010137
15 49 0.011524
15 50 0.009176
15 51 0.009710
15 52 0.011844
15 53 0.011097
15 54 0.010137
15 55 0.011417
15 56 0.009923
15 57 0.010670
15 58 0.010883
15 59 0.010990
15 60 0.009070
15 61 0.009070
15 62 0.008856
15 63 0.011630
15 64 0.010350
15 65 0.009496
15 66 0.009710
15 67 0.010243
15 68 0.008963
15 69 0.009176
15 70 0.008536
15 71 0.009496
15 72 0.009496
15 73 0.009390
15 74 0.008856
15 75 0.009390
15 76 0.007256
15 77 0.008429
15 78 0.006936
15 79 0.008109
15 80 0.008216
15 81 0.007469
15 82 0.006936
15 83 0.007789
15 84 0.006722
15 85 0.007789
15 86 0.006829
15 87 0.008323
15 88 0.006189
15 89 0.006082
15 90 0.007256
15 91 0.006615
15 92 0.006295
15 93 0.007256
15 94 0.007469
15 95 0.006402
15 96 0.007042
15 97 0.006936
15 98 0.007682
15 99 0.009283
17 0 0.003211
17 1 0.003924
17 2 0.002141
17 3 0.001070
17 4 0.004638
17 5 0.003211
17 6 0.001427
17 7 0.002141
17 8 0.003211
17 9 0.004281
17 10 0.004638
17 11 0.004281
17 12 0.002141
17 13 0.003211
17 14 0.003924
17 15 0.003211
17 16 0.002854
17 17 0.003924
17 18 0.003211
17 19 0.002141
17 20 0.002141
17 21 0.003568
17 22 0.003924
17 23 0.004995
17 24 0.003568
17 25 0.004638
17 26 0.003211
17 27 0.006065
17 28 0.007849
17 29 0.005351
17 30 0.007492
17 31 0.005351
17 32 0.005708
17 33 0.003924
17 34 0.005351
17 35 0.006422
17 36 0.006065
17 37 0.005351
17 38 0.005351
17 39 0.005351
17 40 0.009276
17 41 0.005708
17 42 0.009633
17 43 0.008205
17 44 0.005351
17 45 0.004995
17 46 0.009633
17 47 0.007849
17 48 0.011773
17 49 0.009989
17 50 0.008919
17 51 0.007135
17 52 0.012843
17 53 0.015341
17 54 0.008205
17 55 0.011416
17 56 0.012487
17 57 0.013200
17 58 0.010346
17 59 0.011060
17 60 0.013557
17 61 0.008919
17 62 0.017838
17 63 0.013557
17 64 0.014627
17 65 0.017125
17 66 0.013200
17 67 0.009276
17 68 0.015341
17 69 0.017125
17 70 0.016768
17 71 0.014270
17 72 0.015341
17 73 0.014627
17 74 0.014627
17 75 0.015341
17 76 0.014984
17 77 0.021406
17 78 0.014984
17 79 0.018908
17 80 0.018908
17 81 0.017838
17 82 0.015341
17 83 0.017125
17 84 0.015341
17 85 0.021049
17 86 0.013914
17 87 0.018552
17 88 0.019265
17 89 0.019265
17 90 0.021406
17 91 0.022833
17 92 0.017838
17 93 0.017838
17 94 0.021049
17 95 0.017125
17 96 0.014627
17 97 0.010703
17 98 0.012487
17 99 0.007849
20 0 0.004728
20 1 0.021277
20 2 0.033097
20 3 0.052009
20 4 0.042553
20 5 0.037825
20 6 0.035461
20 7 0.023641
20 8 0.030733
20 9 0.035461
20 10 0.049645
20 11 0.028369
20 12 0.026005
20 13 0.018913
20 14 0.026005
20 15 0.014184
20 16 0.030733
20 17 0.018913
20 18 0.014184
20 19 0.021277
20 20 0.007092
20 21 0.011820
20 22 0.016548
20 23 0.014184
20 24 0.009456
20 25 0.004728
20 26 0.007092
20 27 0.014184
20 28 0.009456
20 29 0.009456
20 30 0.002364
20 31 0.011820
20 32 0.009456
20 33 0.007092
20 34 0.007092
20 35 0.011820
20 36 0.007092
20 37 0.009456
20 38 0.009456
20 39 0.004728
20 40 0.007092
20 41 0.007092
20 42 0.004728
20 43 0.009456
20 44 0.009456
20 45 0.011820
20 46 0.004728
20 47 0.004728
20 48 0.002364
20 49 0.002364
20 50 0.004728
20 51 0.004728
20 52 0.000000
20 53 0.007092
20 54 0.002364
20 55 0.004728
20 56 0.002364
20 57 0.004728
20 58 0.004728
20 59 0.004728
20 60 0.011820
20 61 0.009456
20 62 0.004728
20 63 0.000000
20 64 0.000000
20 65 0.004728
20 66 0.004728
20 67 0.011820
20 68 0.002364
20 69 0.009456
20 70 0.007092
20 71 0.007092
20 72 0.000000
20 73 0.000000
20 74 0.002364
20 75 0.004728
20 76 0.009456
20 77 0.004728
20 78 0.002364
20 79 0.002364
20 80 0.002364
20 81 0.002364
20 82 0.000000
20 83 0.002364
20 84 0.000000
20 85 0.004728
20 86 0.009456
20 87 0.002364
20 88 0.009456
20 89 0.000000
20 90 0.000000
20 91 0.000000
20 92 0.007092
20 93 0.000000
20 94 0.000000
20 95 0.000000
20 96 0.000000
20 97 0.000000
20 98 0.004728
20 99 0.002364
21 0 0.009854
21 1 0.018300
21 2 0.021678
21 3 0.022523
21 4 0.018863
21 5 0.019707
21 6 0.020552
21 7 0.018300
21 8 0.014640
21 9 0.018863
21 10 0.018863
21 11 0.018300
21 12 0.017173
21 13 0.014358
21 14 0.020833
21 15 0.017455
21 16 0.017455
21 17 0.012106
21 18 0.016610
21 19 0.016329
21 20 0.017736
21 21 0.016047
21 22 0.013795
21 23 0.014640
21 24 0.014921
21 25 0.016892
21 26 0.016047
21 27 0.014921
21 28 0.014640
21 29 0.014358
21 30 0.011261
21 31 0.014358
21 32 0.010980
21 33 0.010698
21 34 0.016047
21 35 0.012669
21 36 0.011261
21 37 0.012106
21 38 0.014921
21 39 0.009009
21 40 0.009854
21 41 0.014640
21 42 0.010698
21 43 0.012387
21 44 0.011824
21 45 0.008727
21 46 0.011543
21 47 0.011824
21 48 0.009009
21 49 0.009291
21 50 0.009572
21 51 0.010417
21 52 0.006757
21 53 0.009291
21 54 0.008164
21 55 0.006475
21 56 0.008164
21 57 0.007601
21 58 0.009009
21 59 0.007883
21 60 0.007320
21 61 0.004505
21 62 0.006194
21 63 0.006757
21 64 0.005349
21 65 0.008164
21 66 0.007038
21 67 0.005068
21 68 0.006475
21 69 0.004786
21 70 0.005912
21 71 0.005912
21 72 0.006475
21 73 0.004223
21 74 0.007038
21 75 0.004786
21 76 0.005349
21 77 0.003660
21 78 0.003378
21 79 0.005068
21 80 0.002815
21 81 0.005068
21 82 0.006194
21 83 0.005068
21 84 0.002252
21 85 0.002815
21 86 0.002534
21 87 0.003097
21 88 0.003660
21 89 0.004223
21 90 0.002534
21 91 0.002252
21 92 0.002815
21 93 0.001971
21 94 0.001408
21 95 0.001971
21 96 0.000845
21 97 0.002252
21 98 0.002534
21 99 0.007038
38 0 0.024038
38 1 0.015460
38 2 0.016403
38 3 0.014329
38 4 0.012443
38 5 0.013292
38 6 0.011878
38 7 0.012726
38 8 0.010558
38 9 0.009804
38 10 0.010087
38 11 0.010841
38 12 0.009427
38 13 0.009804
38 14 0.009992
38 15 0.010275
38 16 0.010558
38 17 0.010275
38 18 0.008767
38 19 0.008861
38 20 0.008767
38 21 0.009615
38 22 0.010275
38 23 0.007919
38 24 0.010747
38 25 0.011406
38 26 0.009710
38 27 0.009144
38 28 0.008107
38 29 0.009804
38 30 0.009521
38 31 0.010370
38 32 0.010370
38 33 0.009333
38 34 0.009710
38 35 0.009710
38 36 0.009427
38 37 0.008296
38 38 0.008578
38 39 0.009710
38 40 0.010558
38 41 0.008484
38 42 0.010558
38 43 0.009521
38 44 0.008956
38 45 0.008390
38 46 0.008767
38 47 0.009050
38 48 0.009050
38 49 0.009615
38 50 0.011029
38 51 0.009710
38 52 0.008390
38 53 0.009804
38 54 0.009238
38 55 0.008956
38 56 0.007919
38 57 0.009427
38 58 0.009710
38 59 0.009710
38 60 0.008390
38 61 0.010747
38 62 0.009804
38 63 0.008484
38 64 0.010087
38 65 0.010558
38 66 0.009615
38 67 0.010275
38 68 0.008107
38 69 0.008296
38 70 0.009615
38 71 0.010652
38 72 0.010558
38 73 0.010370
38 74 0.009333
38 75 0.010087
38 76 0.008484
38 77 0.009238
38 78 0.009710
38 79 0.009144
38 80 0.009427
38 81 0.009050
38 82 0.010747
38 83 0.009898
38 84 0.010652
38 85 0.011689
38 86 0.009333
38 87 0.008578
38 88 0.009238
38 89 0.008013
38 90 0.010841
38 91 0.009615
38 92 0.008861
38 93 0.008673
38 94 0.009144
38 95 0.009804
38 96 0.009144
38 97 0.009333
38 98 0.008578
38 99 0.010652
1235 0 0.004810
1235 1 0.005772
1235 2 0.001924
1235 3 0.007696
1235 4 0.008177
1235 5 0.002886
1235 6 0.007215
1235 7 0.004810
1235 8 0.003367
1235 9 0.003367
1235 10 0.004810
1235 11 0.005291
1235 12 0.005291
1235 13 0.005772
1235 14 0.003367
1235 15 0.006253
1235 16 0.003367
1235 17 0.002405
1235 18 0.005772
1235 19 0.003848
1235 20 0.003367
1235 21 0.003848
1235 22 0.002886
1235 23 0.004810
1235 24 0.003848
1235 25 0.004810
1235 26 0.007696
1235 27 0.004329
1235 28 0.005291
1235 29 0.004329
1235 30 0.005291
1235 31 0.005291
1235 32 0.003848
1235 33 0.004329
1235 34 0.006734
1235 35 0.004329
1235 36 0.004329
1235 37 0.005772
1235 38 0.003848
1235 39 0.007215
1235 40 0.004810
1235 41 0.008658
1235 42 0.006253
1235 43 0.005772
1235 44 0.005291
1235 45 0.006253
1235 46 0.005291
1235 47 0.005291
1235 48 0.007215
1235 49 0.007215
1235 50 0.007696
1235 51 0.008177
1235 52 0.011063
1235 53 0.006734
1235 54 0.006734
1235 55 0.006734
1235 56 0.010582
1235 57 0.010582
1235 58 0.007696
1235 59 0.007696
1235 60 0.012987
1235 61 0.011063
1235 62 0.010582
1235 63 0.012506
1235 64 0.011544
1235 65 0.008658
1235 66 0.015392
1235 67 0.011544
1235 68 0.007696
1235 69 0.012987
1235 70 0.008658
1235 71 0.014430
1235 72 0.010101
1235 73 0.017316
1235 74 0.018278
1235 75 0.012506
1235 76 0.015873
1235 77 0.013949
1235 78 0.016354
1235 79 0.017797
1235 80 0.018759
1235 81 0.015873
1235 82 0.016835
1235 83 0.017316
1235 84 0.015873
1235 85 0.016354
1235 86 0.018278
1235 87 0.020683
1235 88 0.016354
1235 89 0.021164
1235 90 0.020202
1235 91 0.024050
1235 92 0.017797
1235 93 0.019721
1235 94 0.028379
1235 95 0.021164
1235 96 0.025974
1235 97 0.025012
1235 98 0.017797
1235 99 0.024050

=============================================
P(tonnetz_std_06 | G):
=============================================
2 0 0.004320
2 1 0.010079
2 2 0.009359
2 3 0.010079
2 4 0.012239
2 5 0.011519
2 6 0.005760
2 7 0.010079
2 8 0.010799
2 9 0.014399
2 10 0.012239
2 11 0.010079
2 12 0.014399
2 13 0.013679
2 14 0.012239
2 15 0.016559
2 16 0.007919
2 17 0.010799
2 18 0.015119
2 19 0.013679
2 20 0.008639
2 21 0.013679
2 22 0.012959
2 23 0.012959
2 24 0.012959
2 25 0.012959
2 26 0.012239
2 27 0.012959
2 28 0.013679
2 29 0.015119
2 30 0.013679
2 31 0.012239
2 32 0.017279
2 33 0.012239
2 34 0.014399
2 35 0.013679
2 36 0.011519
2 37 0.013679
2 38 0.005040
2 39 0.017999
2 40 0.011519
2 41 0.014399
2 42 0.012959
2 43 0.015839
2 44 0.013679
2 45 0.014399
2 46 0.008639
2 47 0.010799
2 48 0.012239
2 49 0.016559
2 50 0.010799
2 51 0.007919
2 52 0.015119
2 53 0.010799
2 54 0.011519
2 55 0.010799
2 56 0.012239
2 57 0.010079
2 58 0.010079
2 59 0.009359
2 60 0.013679
2 61 0.010079
2 62 0.005760
2 63 0.006479
2 64 0.007919
2 65 0.007199
2 66 0.008639
2 67 0.012959
2 68 0.010079
2 69 0.007919
2 70 0.008639
2 71 0.007919
2 72 0.007199
2 73 0.008639
2 74 0.008639
2 75 0.010079
2 76 0.007919
2 77 0.007919
2 78 0.005760
2 79 0.005040
2 80 0.005040
2 81 0.006479
2 82 0.004320
2 83 0.010079
2 84 0.010079
2 85 0.009359
2 86 0.005760
2 87 0.003600
2 88 0.005760
2 89 0.006479
2 90 0.003600
2 91 0.004320
2 92 0.002880
2 93 0.009359
2 94 0.002160
2 95 0.002160
2 96 0.001440
2 97 0.005760
2 98 0.005760
2 99 0.002160
3 0 0.000000
3 1 0.000000
3 2 0.000000
3 3 0.000000
3 4 0.000000
3 5 0.009091
3 6 0.000000
3 7 0.027273
3 8 0.000000
3 9 0.009091
3 10 0.009091
3 11 0.009091
3 12 0.000000
3 13 0.027273
3 14 0.009091
3 15 0.009091
3 16 0.009091
3 17 0.000000
3 18 0.018182
3 19 0.018182
3 20 0.000000
3 21 0.000000
3 22 0.000000
3 23 0.000000
3 24 0.009091
3 25 0.018182
3 26 0.000000
3 27 0.000000
3 28 0.000000
3 29 0.000000
3 30 0.009091
3 31 0.027273
3 32 0.000000
3 33 0.009091
3 34 0.018182
3 35 0.000000
3 36 0.000000
3 37 0.000000
3 38 0.009091
3 39 0.009091
3 40 0.009091
3 41 0.009091
3 42 0.000000
3 43 0.009091
3 44 0.009091
3 45 0.009091
3 46 0.000000
3 47 0.009091
3 48 0.027273
3 49 0.009091
3 50 0.018182
3 51 0.009091
3 52 0.000000
3 53 0.009091
3 54 0.009091
3 55 0.009091
3 56 0.018182
3 57 0.027273
3 58 0.009091
3 59 0.000000
3 60 0.000000
3 61 0.027273
3 62 0.000000
3 63 0.009091
3 64 0.009091
3 65 0.009091
3 66 0.009091
3 67 0.018182
3 68 0.018182
3 69 0.018182
3 70 0.027273
3 71 0.018182
3 72 0.000000
3 73 0.000000
3 74 0.027273
3 75 0.009091
3 76 0.045455
3 77 0.018182
3 78 0.036364
3 79 0.018182
3 80 0.009091
3 81 0.027273
3 82 0.009091
3 83 0.009091
3 84 0.009091
3 85 0.000000
3 86 0.027273
3 87 0.009091
3 88 0.018182
3 89 0.000000
3 90 0.018182
3 91 0.027273
3 92 0.009091
3 93 0.009091
3 94 0.009091
3 95 0.000000
3 96 0.000000
3 97 0.009091
3 98 0.018182
3 99 0.000000
4 0 0.001751
4 1 0.005254
4 2 0.005254
4 3 0.005254
4 4 0.007005
4 5 0.001751
4 6 0.007005
4 7 0.005254
4 8 0.000000
4 9 0.008757
4 10 0.003503
4 11 0.003503
4 12 0.001751
4 13 0.007005
4 14 0.005254
4 15 0.003503
4 16 0.008757
4 17 0.001751
4 18 0.001751
4 19 0.003503
4 20 0.003503
4 21 0.001751
4 22 0.001751
4 23 0.008757
4 24 0.007005
4 25 0.010508
4 26 0.003503
4 27 0.001751
4 28 0.003503
4 29 0.005254
4 30 0.008757
4 31 0.010508
4 32 0.012259
4 33 0.012259
4 34 0.015762
4 35 0.003503
4 36 0.005254
4 37 0.010508
4 38 0.005254
4 39 0.005254
4 40 0.005254
4 41 0.007005
4 42 0.012259
4 43 0.007005
4 44 0.010508
4 45 0.012259
4 46 0.005254
4 47 0.005254
4 48 0.005254
4 49 0.008757
4 50 0.010508
4 51 0.010508
4 52 0.010508
4 53 0.019264
4 54 0.010508
4 55 0.010508
4 56 0.012259
4 57 0.012259
4 58 0.014011
4 59 0.010508
4 60 0.008757
4 61 0.015762
4 62 0.008757
4 63 0.010508
4 64 0.012259
4 65 0.012259
4 66 0.012259
4 67 0.010508
4 68 0.021016
4 69 0.010508
4 70 0.007005
4 71 0.015762
4 72 0.021016
4 73 0.015762
4 74 0.021016
4 75 0.010508
4 76 0.005254
4 77 0.008757
4 78 0.019264
4 79 0.022767
4 80 0.015762
4 81 0.021016
4 82 0.022767
4 83 0.014011
4 84 0.010508
4 85 0.008757
4 86 0.028021
4 87 0.024518
4 88 0.012259
4 89 0.019264
4 90 0.014011
4 91 0.012259
4 92 0.010508
